siteID,year,rain,pet,aet,grow,degd,dryd_upper,dryd_base,flood_d
1274,860,1209.1139,139.21071,139.21071,365.0,5170.7246,0.0,0.0,1.0
1274,870,1249.702,138.36435,138.36435,365.0,5147.691,0.0,0.0,1.0
1274,880,1202.9987,139.43071,139.43071,365.0,5279.3906,0.0,0.0,1.0
1274,890,1276.5585,138.44485,138.44485,365.0,5281.1973,0.0,0.0,1.0
1274,900,1106.8413,137.15994,137.15994,365.0,5223.544,0.0,0.0,1.0
1274,910,1264.6719,139.46028,139.46028,365.0,5278.5996,0.0,0.0,1.0
1274,920,1327.4786,135.74922,135.74922,365.0,5144.2456,0.0,0.0,1.0
1274,930,1259.9525,136.21901,136.21901,365.0,5157.3247,0.0,0.0,1.0
1274,940,1331.1305,142.33191,142.33191,365.0,5465.325,0.0,0.0,1.0
1274,950,1163.1707,139.04085,139.04085,365.0,5094.6543,0.0,0.0,1.0
1274,960,1200.7091,139.09625,139.09625,365.0,5342.5576,0.0,0.0,1.0
1274,970,1273.2709,139.08357,139.08357,365.0,5343.9136,0.0,0.0,1.0
1274,980,989.71936,140.2284,140.2284,365.0,5390.5986,0.0,0.0,1.0
1274,990,1338.3875,144.64772,144.64772,365.0,5503.1436,0.0,0.0,1.0
1274,1000,1245.6007,140.83742,140.83742,365.0,5423.023,0.0,0.0,1.0
