siteID,year,rain,pet,aet,grow,degd,dryd_upper,dryd_base,flood_d
690,440,903.4824,109.33837,77.50041,229.0,2165.4019,0.0,0.2576419,1.231441
690,450,1066.5707,109.05245,86.73633,239.0,2139.2659,0.0,0.16736402,1.2594142
690,460,956.9182,105.1008,55.926723,251.0,2103.183,0.0,0.3864542,1.0199203
690,470,1140.136,107.04472,68.36206,264.0,2073.8145,0.0,0.29545453,0.969697
690,480,1053.0597,111.733345,75.75508,239.0,2174.709,0.0,0.29707113,1.1297071
690,490,1015.0792,107.34417,63.400307,202.0,1993.258,0.0,0.42574257,1.2326733
690,500,1384.4474,109.51009,80.09651,252.0,2130.8687,0.0,0.22222222,1.1111112
690,510,1121.8829,106.74379,67.965385,223.0,1941.692,0.0,0.367713,1.0986547
690,520,948.3438,106.85609,61.17027,227.0,2075.2415,0.0,0.41409692,1.0660793
690,530,1216.9438,110.43185,65.421936,238.0,2179.1477,0.0,0.38235295,1.0840336
690,540,1008.8341,104.03299,65.40805,215.0,1962.8851,0.0,0.35813954,1.2372093
690,550,1084.2377,102.28648,68.43886,231.0,2050.6296,0.0,0.2987013,1.1125541
690,560,1101.5255,104.65648,65.71534,219.0,2020.3641,0.0,0.35159817,1.1643835
690,570,1138.7598,104.90462,66.170166,237.0,1989.7162,0.0,0.3206751,1.0970464
690,580,1242.4199,104.5093,70.419464,245.0,2007.8412,0.0,0.26530612,1.1061225
690,590,1034.899,108.17676,84.93963,225.0,2087.7207,0.0,0.18222222,1.3111111
690,600,1040.2169,107.702995,76.29716,213.0,2198.3982,0.0,0.28638497,1.2723005
690,610,1409.432,109.385666,74.40459,201.0,2051.4119,0.0,0.3233831,1.3731344
690,620,1200.8926,108.13574,76.57474,226.0,2017.2378,0.0,0.24336283,1.2168142
690,630,1052.8099,105.39235,66.671326,233.0,1891.3705,0.0,0.31330472,1.1158798
690,640,942.536,103.49532,70.888115,211.0,2084.3494,0.0,0.27962086,1.3080568
690,650,1076.2426,106.45858,76.86733,234.0,2034.6805,0.0,0.22222222,1.1837606
690,660,1295.3499,108.016136,74.056755,245.0,1976.7959,0.0,0.26530612,1.1142857
690,670,1281.8306,105.936676,71.54228,217.0,1938.9338,0.0,0.29953918,1.2626728
690,680,1160.6964,111.40366,77.69581,229.0,2216.6377,0.0,0.27510917,1.1921397
690,690,899.16864,104.49859,75.36138,206.0,2001.9979,0.0,0.27669904,1.3640777
690,700,1226.1891,108.06061,77.31614,220.0,1992.3151,0.0,0.25,1.2363636
690,710,1313.3457,108.98117,69.00317,217.0,2107.4563,0.0,0.32258064,1.2396313
690,720,910.30786,101.95468,66.419174,210.0,2090.2822,0.0,0.33809525,1.3
690,730,955.10614,109.852066,73.86908,235.0,2078.213,0.0,0.27234042,1.1617022
690,740,1247.1104,105.159744,67.957,204.0,2071.1355,0.0,0.32843137,1.3088236
690,750,968.199,103.49262,58.918564,224.0,2131.2166,0.0,0.39285713,1.1205357
690,760,922.9821,109.4724,74.67333,221.0,2087.6877,0.0,0.29864255,1.2126697
690,770,1195.0663,107.49307,68.688866,242.0,2099.3906,0.0,0.30578512,1.053719
690,780,1055.4639,104.13851,74.18417,222.0,2113.3025,0.0,0.23873875,1.3108108
690,790,1132.017,110.49881,73.1579,256.0,2188.8315,0.0,0.26171875,1.0820312
690,800,1036.9253,109.5866,80.01598,234.0,2215.1392,0.0,0.25213677,1.1965812
690,810,954.6401,109.60838,86.97629,236.0,2136.6191,0.0,0.19067797,1.2288135
690,820,1092.2349,108.754585,65.47656,226.0,2330.4165,0.0,0.36283186,1.1902655
690,830,1063.5259,103.18738,60.690536,204.0,1948.0244,0.0,0.40686274,1.2352941
690,840,1108.1998,106.752396,63.161133,251.0,2126.6968,0.0,0.32669324,1.0318725
690,850,1008.7612,111.27705,82.09803,245.0,2241.5266,0.0,0.2244898,1.167347
690,860,1195.2334,105.55008,63.36378,221.0,2096.7422,0.0,0.36199096,1.1719457
690,870,1126.1304,102.46902,72.3468,212.0,1959.3759,0.0,0.254717,1.3679246
690,880,910.49335,101.23164,76.10444,257.0,1806.7811,0.0,0.19455253,1.0466926
690,890,1124.6216,108.50361,74.277664,223.0,2087.8481,0.0,0.30044842,1.1928251
690,900,1219.3761,104.994255,62.229927,219.0,1967.0593,0.0,0.37899545,1.1050228
690,910,988.08386,107.9464,69.48261,203.0,1913.1503,0.0,0.37438422,1.3103448
690,920,897.24805,107.73248,73.61256,250.0,2078.6558,0.0,0.276,1.072
690,930,845.91296,113.28156,74.65321,245.0,2185.6838,0.0,0.30612245,1.0938776
690,940,1013.85516,101.62531,65.43778,217.0,1842.8015,0.0,0.31797236,1.248848
690,950,1097.5697,111.136696,83.05567,223.0,2167.664,0.0,0.23766816,1.2331839
690,960,1142.4735,105.881676,71.56341,249.0,2099.9966,0.0,0.26907632,1.0682731
690,970,1367.725,110.10745,86.048325,253.0,2092.4363,0.0,0.18181819,1.1343874
690,980,979.80035,102.74565,68.81878,223.0,2067.6372,0.0,0.31390134,1.251121
690,990,1038.0907,108.061424,69.28225,213.0,2037.2603,0.0,0.32394367,1.3051643
690,1000,1224.1133,109.0557,66.947754,236.0,2122.2185,0.0,0.40254238,0.9957627
