siteID,year,rain,pet,aet,grow,degd,dryd_upper,dryd_base,flood_d
913,260,413.5895,108.54926,105.073616,217.0,1974.4983,0.0,0.02764977,1.4884793
913,270,444.33267,105.86147,103.69471,197.0,2104.2136,0.0,0.020304568,1.639594
913,280,352.17865,103.18512,100.03292,217.0,1858.4253,0.0,0.03686636,1.3778802
913,290,372.56436,105.3535,93.57496,205.0,1977.7142,0.0,0.09756097,1.4390244
913,300,392.4737,110.089584,106.37897,221.0,2114.1587,0.0,0.03167421,1.3846154
913,310,437.21872,106.33355,105.9649,212.0,1952.6238,0.0,0.004716981,1.504717
913,320,415.49335,111.205215,98.461266,228.0,2076.6187,0.0,0.09210526,1.3377193
913,330,469.23605,112.07621,112.07621,229.0,2168.0288,0.0,0.0,1.558952
913,340,387.89517,110.27418,102.05899,210.0,2056.6477,0.0,0.071428575,1.4523809
913,350,407.1038,106.6712,104.63364,214.0,2014.4141,0.0,0.018691588,1.4859813
913,360,380.13068,110.4828,107.32823,232.0,2097.7034,0.0,0.021551725,1.3706896
913,370,393.57867,111.102325,109.95265,232.0,2169.0132,0.0,0.00862069,1.4568965
913,380,385.72116,108.33015,104.50761,215.0,2106.6426,0.0,0.03255814,1.4372092
913,390,357.604,106.986206,102.793724,215.0,2121.1948,0.0,0.037209302,1.4790697
913,400,344.64154,106.94296,106.39099,217.0,2001.5636,0.0,0.00921659,1.4101382
913,410,389.09232,106.20095,100.729866,224.0,2077.1392,0.0,0.04464286,1.3571428
913,420,382.67117,102.81655,97.00368,216.0,1891.1768,0.0,0.060185187,1.3518518
913,430,391.88748,109.441185,94.16433,229.0,2054.6313,0.0,0.12663755,1.2576419
913,440,455.00702,106.85513,102.96277,226.0,2062.5771,0.0,0.03539823,1.420354
913,450,462.22467,108.22269,106.83492,227.0,2061.054,0.0,0.013215859,1.5418502
913,460,435.89615,104.88728,102.84515,216.0,1999.4597,0.0,0.018518519,1.462963
913,470,402.28027,105.02496,99.21344,222.0,2025.1049,0.0,0.04954955,1.3558558
913,480,414.53482,104.85902,94.770546,233.0,1897.8505,0.0,0.08154506,1.3733906
913,490,362.59064,106.67378,100.81033,220.0,2006.6605,0.0,0.054545455,1.4636364
913,500,380.43253,105.13194,96.244705,215.0,2011.877,0.0,0.074418604,1.3674419
913,510,359.56543,107.63391,94.05049,223.0,2054.7751,0.0,0.10762332,1.3766816
913,520,472.43622,108.3247,108.3247,217.0,2064.7803,0.0,0.0,1.6036867
913,530,387.03366,108.4591,108.4591,224.0,2031.756,0.0,0.0,1.5669643
913,540,433.49786,105.05556,97.28369,219.0,1971.6367,0.0,0.06392694,1.3744292
913,550,389.6685,106.44015,100.720345,220.0,2056.8638,0.0,0.045454547,1.4681818
913,560,411.4697,108.478,101.555115,217.0,2040.3607,0.0,0.05529954,1.3548387
913,570,408.03217,109.51332,103.69365,207.0,2071.5884,0.0,0.053140096,1.5120773
913,580,402.22885,105.60613,102.86798,218.0,2012.0703,0.0,0.02293578,1.5642202
913,590,410.31924,105.09852,99.218666,219.0,2005.222,0.0,0.0456621,1.4840182
913,600,417.9005,109.65239,103.45294,222.0,2115.3806,0.0,0.04954955,1.4594594
913,610,409.95926,106.601135,104.47417,233.0,2062.308,0.0,0.017167382,1.3090129
913,620,417.48138,106.44494,106.44494,202.0,1900.0012,0.0,0.0,1.6534654
913,630,451.90326,106.211525,106.211525,222.0,1994.087,0.0,0.0,1.563063
913,640,392.9742,107.66331,107.66331,224.0,2045.7356,0.0,0.0,1.5357143
913,650,451.4483,108.167145,108.167145,203.0,2176.9133,0.0,0.0,1.773399
913,660,372.7876,109.38889,107.16838,239.0,2040.254,0.0,0.025104603,1.3263599
913,670,392.35913,110.84038,103.71889,215.0,2013.3394,0.0,0.055813953,1.5395349
913,680,418.45966,107.738525,103.98407,211.0,2058.9338,0.0,0.033175357,1.563981
913,690,419.59158,103.53398,103.53398,214.0,1914.9124,0.0,0.0,1.5233645
913,700,451.9934,109.52642,109.37766,209.0,2009.5092,0.0,0.004784689,1.6363636
913,710,429.76657,106.55549,106.55549,211.0,2015.9717,0.0,0.0,1.6161138
913,720,409.63696,108.86915,103.86118,229.0,2101.647,0.0,0.04366812,1.3318777
913,730,411.98795,106.90041,103.12756,213.0,1961.7438,0.0,0.032863848,1.5868545
913,740,354.1218,104.235306,98.6043,210.0,2007.5133,0.0,0.04761905,1.3333334
913,750,376.40512,111.73368,103.11094,230.0,2150.6724,0.0,0.06521739,1.3913044
913,760,377.1134,108.984634,96.33702,222.0,2065.066,0.0,0.0990991,1.3738738
913,770,353.84705,107.88417,103.22593,222.0,1982.8298,0.0,0.04054054,1.4594594
913,780,396.13898,105.756325,105.43653,211.0,1999.6237,0.0,0.0047393367,1.5308057
913,790,380.29062,107.895035,107.895035,223.0,2165.5688,0.0,0.0,1.5560538
913,800,353.72565,110.94556,110.94556,227.0,2147.148,0.0,0.0,1.5550661
913,810,424.4289,104.021225,96.35725,220.0,1959.6726,0.0,0.06363636,1.4454546
913,820,416.84003,109.587585,109.587585,216.0,2121.485,0.0,0.0,1.625
913,830,425.63455,105.538414,103.3027,223.0,1958.1139,0.0,0.01793722,1.4887892
913,840,428.96683,110.44811,106.32996,220.0,2079.8474,0.0,0.03181818,1.5363636
913,850,377.283,110.152664,99.36174,212.0,2141.6833,0.0,0.08490566,1.4339622
913,860,390.86234,107.01296,104.7346,208.0,1994.7294,0.0,0.01923077,1.5625
913,870,378.27798,107.29538,106.77073,226.0,2080.6104,0.0,0.0088495575,1.4557523
913,880,355.76196,106.87969,106.190094,218.0,2028.3732,0.0,0.0091743115,1.4816514
913,890,426.86902,109.26405,108.63233,230.0,2162.585,0.0,0.013043478,1.3478261
913,900,394.64536,105.62153,105.62153,208.0,2057.8271,0.0,0.0,1.6538461
913,910,368.31415,107.81519,106.41808,226.0,2112.9053,0.0,0.013274336,1.460177
913,920,377.31183,106.487175,100.3296,219.0,2072.674,0.0,0.05022831,1.479452
913,930,393.72794,106.673744,105.09623,214.0,1995.978,0.0,0.018691588,1.3738317
913,940,423.84607,107.749115,103.504814,216.0,2101.8054,0.0,0.032407407,1.5601852
913,950,348.64365,105.56688,97.0329,203.0,2071.432,0.0,0.07881773,1.453202
913,960,427.01813,106.40229,96.51519,230.0,1933.6581,0.0,0.07826087,1.373913
913,970,419.94656,103.18457,94.879364,207.0,1963.5615,0.0,0.077294685,1.589372
913,980,403.53983,105.161896,105.15741,223.0,1934.0927,0.0,0.004484305,1.4304932
913,990,364.53784,105.11913,102.193184,219.0,1999.1887,0.0,0.02739726,1.3242009
913,1000,388.17715,107.71647,106.561424,232.0,2031.593,0.0,0.00862069,1.4612069
