site_id,year,latitude,longitude,elevation,slope,leaf_area_ind,grow_days,deg_days,flood_days,dry_days_upper,dry_days_base,pot_evap_day,act_evap_day,rain
0,223,36.0028,-84.2486,275.8,0.000000e+00,5.340606,300,3562.5,0,0,0,0.465729,0.085825,3.81165
0,224,36.0028,-84.2486,275.8,0.000000e+00,5.398073,300,3562.5,0,0,0,0.465729,0.084832,3.801491
0,225,36.0028,-84.2486,275.8,0.000000e+00,5.391218,300,3562.5,0,17.710292,0,0.465729,0.083209,3.734187
0,226,36.0028,-84.2486,275.8,0.000000e+00,5.421434,300,3562.5,0,0,0,0.465729,0.082094,3.797309
0,227,36.0028,-84.2486,275.8,0.000000e+00,5.475116,300,3562.5,0,8.249636,0,0.465729,0.086379,3.823039
0,228,36.0028,-84.2486,275.8,0.000000e+00,5.454509,300,3562.5,0,41.34773,0,0.465729,0.082429,3.847726
0,229,36.0028,-84.2486,275.8,0.000000e+00,5.429339,300,3562.5,0,15.704944,0,0.465729,0.085358,3.744559
0,230,36.0028,-84.2486,275.8,0.000000e+00,5.489715,300,3562.5,0,14.324566,0,0.465729,0.08335,3.791456
0,231,36.0028,-84.2486,275.8,0.000000e+00,5.460297,300,3562.5,0,21.667153,0,0.465729,0.086043,3.79124
0,232,36.0028,-84.2486,275.8,0.000000e+00,5.463404,300,3562.5,0,0,0,0.465729,0.081633,3.76019
0,233,36.0028,-84.2486,275.8,0.000000e+00,5.435421,300,3562.5,0,2.558243,0,0.465729,0.082918,3.775307
0,234,36.0028,-84.2486,275.8,0.000000e+00,5.490369,300,3562.5,0,3.057808,0,0.465729,0.080262,3.80348
0,235,36.0028,-84.2486,275.8,0.000000e+00,5.47762,300,3562.5,0,0,0,0.465729,0.083868,3.839386
0,236,36.0028,-84.2486,275.8,0.000000e+00,5.486725,300,3562.5,0,0,0,0.465729,0.081781,3.704405
0,237,36.0028,-84.2486,275.8,0.000000e+00,5.439948,300,3562.5,0,12.033112,0,0.465729,0.080669,3.714793
0,238,36.0028,-84.2486,275.8,0.000000e+00,5.479091,300,3562.5,0,9.944123,0,0.465729,0.084164,3.76929
0,239,36.0028,-84.2486,275.8,0.000000e+00,5.459261,300,3562.5,0,10.818558,0,0.465729,0.080769,3.76409
0,240,36.0028,-84.2486,275.8,0.000000e+00,5.513403,300,3562.5,0,0,0,0.465729,0.082073,3.737009
0,241,36.0028,-84.2486,275.8,0.000000e+00,5.474654,300,3562.5,0,12.112662,0,0.465729,0.080762,3.809572
0,242,36.0028,-84.2486,275.8,0.000000e+00,5.441915,300,3562.5,0,9.185437,0,0.465729,0.083018,3.81018
0,243,36.0028,-84.2486,275.8,0.000000e+00,5.408643,300,3562.5,0,0,0,0.465729,0.078131,3.741309
0,244,36.0028,-84.2486,275.8,0.000000e+00,5.366023,300,3562.5,0,0,0,0.465729,0.086828,3.709456
0,245,36.0028,-84.2486,275.8,0.000000e+00,5.434633,300,3562.5,0,1.934972,0,0.465729,0.082795,3.79836
0,246,36.0028,-84.2486,275.8,0.000000e+00,5.433691,300,3562.5,0,8.686318,0,0.465729,0.082259,3.762009
0,247,36.0028,-84.2486,275.8,0.000000e+00,5.443644,300,3562.5,0,1.767063,0,0.465729,0.081901,3.799573
0,248,36.0028,-84.2486,275.8,0.000000e+00,5.420583,300,3562.5,0,3.957342,0,0.465729,0.081246,3.768589
0,249,36.0028,-84.2486,275.8,0.000000e+00,5.457192,300,3562.5,0,0,0,0.465729,0.081028,3.755529
0,250,36.0028,-84.2486,275.8,0.000000e+00,5.51902,300,3562.5,0,14.490082,0,0.465729,0.083847,3.829156
0,251,36.0028,-84.2486,275.8,0.000000e+00,5.423754,300,3562.5,0,27.730355,0,0.465729,0.08113,3.828236
0,252,36.0028,-84.2486,275.8,0.000000e+00,5.448039,300,3562.5,0,0,0,0.465729,0.082228,3.7516
0,253,36.0028,-84.2486,275.8,0.000000e+00,5.465952,300,3562.5,0,4.296869,0,0.465729,0.0846,3.832097
0,254,36.0028,-84.2486,275.8,0.000000e+00,5.444145,300,3562.5,0,0,0,0.465729,0.081736,3.750428
0,255,36.0028,-84.2486,275.8,0.000000e+00,5.491699,300,3562.5,0,0,0,0.465729,0.081356,3.78235
0,256,36.0028,-84.2486,275.8,0.000000e+00,5.499658,300,3562.5,0,12.048434,0,0.465729,0.085829,3.773957
0,257,36.0028,-84.2486,275.8,0.000000e+00,5.480294,300,3562.5,0,11.453331,0,0.465729,0.082229,3.750266
0,258,36.0028,-84.2486,275.8,0.000000e+00,5.380791,300,3562.5,0,16.207148,0,0.465729,0.084619,3.776756
0,259,36.0028,-84.2486,275.8,0.000000e+00,5.351049,300,3562.5,0,0,0,0.465729,0.084708,3.811822
0,260,36.0028,-84.2486,275.8,0.000000e+00,5.346692,300,3562.5,0,0,0,0.465729,0.084408,3.775844
0,261,36.0028,-84.2486,275.8,0.000000e+00,5.373824,300,3562.5,0,0,0,0.465729,0.086652,3.827701
0,262,36.0028,-84.2486,275.8,0.000000e+00,5.408349,300,3562.5,0,0,0,0.465729,0.082533,3.724545
0,263,36.0028,-84.2486,275.8,0.000000e+00,5.432492,300,3562.5,0,0,0,0.465729,0.081295,3.767917
0,264,36.0028,-84.2486,275.8,0.000000e+00,5.379126,300,3562.5,0,0,0,0.465729,0.082057,3.830411
0,265,36.0028,-84.2486,275.8,0.000000e+00,5.417103,300,3562.5,0,38.782277,0,0.465729,0.085222,3.789193
0,266,36.0028,-84.2486,275.8,0.000000e+00,5.389222,300,3562.5,0,0,0,0.465729,0.083625,3.688316
0,267,36.0028,-84.2486,275.8,0.000000e+00,5.435082,300,3562.5,0,7.158216,0,0.465729,0.086298,3.786382
0,268,36.0028,-84.2486,275.8,0.000000e+00,5.384305,300,3562.5,0,0,0,0.465729,0.085008,3.791117
0,269,36.0028,-84.2486,275.8,0.000000e+00,5.382854,300,3562.5,0,0,0,0.465729,0.08378,3.748283
0,270,36.0028,-84.2486,275.8,0.000000e+00,5.336442,300,3562.5,0,0,0,0.465729,0.082814,3.802448
0,271,36.0028,-84.2486,275.8,0.000000e+00,5.380749,300,3562.5,0,0,0,0.465729,0.07886,3.730442
0,272,36.0028,-84.2486,275.8,0.000000e+00,5.40134,300,3562.5,0,0,0,0.465729,0.081222,3.834354
0,273,36.0028,-84.2486,275.8,0.000000e+00,5.392679,300,3562.5,0,7.482281,0,0.465729,0.084397,3.776068
0,274,36.0028,-84.2486,275.8,0.000000e+00,5.399053,300,3562.5,0,0,0,0.465729,0.082195,3.811202
0,275,36.0028,-84.2486,275.8,0.000000e+00,5.440357,300,3562.5,0,0,0,0.465729,0.082766,3.816377
0,276,36.0028,-84.2486,275.8,0.000000e+00,5.404085,300,3562.5,0,0,0,0.465729,0.084153,3.773309
0,277,36.0028,-84.2486,275.8,0.000000e+00,5.369922,300,3562.5,0,0,0,0.465729,0.081075,3.827187
0,278,36.0028,-84.2486,275.8,0.000000e+00,5.398605,300,3562.5,0,0,0,0.465729,0.079972,3.763336
0,279,36.0028,-84.2486,275.8,0.000000e+00,5.430159,300,3562.5,0,7.621395,0,0.465729,0.083385,3.825435
0,280,36.0028,-84.2486,275.8,0.000000e+00,5.419118,300,3562.5,0,0,0,0.465729,0.08532,3.779215
0,281,36.0028,-84.2486,275.8,0.000000e+00,5.403159,300,3562.5,0,13.763326,0,0.465729,0.080617,3.745628
0,282,36.0028,-84.2486,275.8,0.000000e+00,5.450473,300,3562.5,0,16.491843,0,0.465729,0.085811,3.810404
0,283,36.0028,-84.2486,275.8,0.000000e+00,5.467499,300,3562.5,0,8.815697,0,0.465729,0.08541,3.760837
0,284,36.0028,-84.2486,275.8,0.000000e+00,5.415281,300,3562.5,0,9.201379,0,0.465729,0.084062,3.785898
0,285,36.0028,-84.2486,275.8,0.000000e+00,5.447008,300,3562.5,0,6.396091,0,0.465729,0.080798,3.847229
0,286,36.0028,-84.2486,275.8,0.000000e+00,5.44209,300,3562.5,0,3.31497,0,0.465729,0.083126,3.834577
0,287,36.0028,-84.2486,275.8,0.000000e+00,5.477883,300,3562.5,0,0,0,0.465729,0.082081,3.772263
0,288,36.0028,-84.2486,275.8,0.000000e+00,5.485154,300,3562.5,0,0,0,0.465729,0.083189,3.81838
0,289,36.0028,-84.2486,275.8,0.000000e+00,5.457617,300,3562.5,0,4.95954,0,0.465729,0.082779,3.794619
0,290,36.0028,-84.2486,275.8,0.000000e+00,5.471676,300,3562.5,0,16.14794,0,0.465729,0.087188,3.795539
0,291,36.0028,-84.2486,275.8,0.000000e+00,5.384221,300,3562.5,0,0,0,0.465729,0.082471,3.71128
0,292,36.0028,-84.2486,275.8,0.000000e+00,5.413962,300,3562.5,0,0,0,0.465729,0.08351,3.828773
0,293,36.0028,-84.2486,275.8,0.000000e+00,5.455358,300,3562.5,0,1.834206,0,0.465729,0.08292,3.812484
0,294,36.0028,-84.2486,275.8,0.000000e+00,5.434835,300,3562.5,0,8.522141,0,0.465729,0.082109,3.79068
0,295,36.0028,-84.2486,275.8,0.000000e+00,5.392469,300,3562.5,0,4.840786,0,0.465729,0.079274,3.773832
0,296,36.0028,-84.2486,275.8,0.000000e+00,5.438996,300,3562.5,0,0,0,0.465729,0.08715,3.803525
0,297,36.0028,-84.2486,275.8,0.000000e+00,5.481218,300,3562.5,0,16.607559,0,0.465729,0.083944,3.740794
0,298,36.0028,-84.2486,275.8,0.000000e+00,5.494792,300,3562.5,0,5.043158,0,0.465729,0.082921,3.781076
0,299,36.0028,-84.2486,275.8,0.000000e+00,5.446972,300,3562.5,0,7.721032,0,0.465729,0.086657,3.808673
0,300,36.0028,-84.2486,275.8,0.000000e+00,5.497419,300,3562.5,0,0,0,0.465729,0.084547,3.77813
0,301,36.0028,-84.2486,275.8,0.000000e+00,5.384626,300,3562.5,0,18.423913,0,0.465729,0.082868,3.733615
0,302,36.0028,-84.2486,275.8,0.000000e+00,5.382258,300,3562.5,0,8.9336,0,0.465729,0.083786,3.744232
0,303,36.0028,-84.2486,275.8,0.000000e+00,5.348507,300,3562.5,0,10.099451,0,0.465729,0.087211,3.808717
0,304,36.0028,-84.2486,275.8,0.000000e+00,5.335264,300,3562.5,0,0,0,0.465729,0.083105,3.791833
0,305,36.0028,-84.2486,275.8,0.000000e+00,5.346381,300,3562.5,0,7.765429,0,0.465729,0.084701,3.837338
0,306,36.0028,-84.2486,275.8,0.000000e+00,5.32359,300,3562.5,0,7.550734,0,0.465729,0.082709,3.787318
0,307,36.0028,-84.2486,275.8,0.000000e+00,5.351508,300,3562.5,0,21.782326,0,0.465729,0.083918,3.81526
0,308,36.0028,-84.2486,275.8,0.000000e+00,5.405666,300,3562.5,0,0,0,0.465729,0.083265,3.809429
0,309,36.0028,-84.2486,275.8,0.000000e+00,5.365357,300,3562.5,0,15.161642,0,0.465729,0.082589,3.820691
0,310,36.0028,-84.2486,275.8,0.000000e+00,5.323217,300,3562.5,0,5.217847,0,0.465729,0.084744,3.8418
0,311,36.0028,-84.2486,275.8,0.000000e+00,5.344686,300,3562.5,0,0,0,0.465729,0.082927,3.828635
0,312,36.0028,-84.2486,275.8,0.000000e+00,5.388299,300,3562.5,0,0,0,0.465729,0.083302,3.776033
0,313,36.0028,-84.2486,275.8,0.000000e+00,5.359521,300,3562.5,0,7.139778,0,0.465729,0.08329,3.8141
0,314,36.0028,-84.2486,275.8,0.000000e+00,5.411468,300,3562.5,0,0,0,0.465729,0.083087,3.776294
0,315,36.0028,-84.2486,275.8,0.000000e+00,5.381618,300,3562.5,0,19.829874,0,0.465729,0.078842,3.82242
0,316,36.0028,-84.2486,275.8,0.000000e+00,5.401821,300,3562.5,0,16.298716,0,0.465729,0.082975,3.851961
0,317,36.0028,-84.2486,275.8,0.000000e+00,5.382439,300,3562.5,0,0,0,0.465729,0.086443,3.760296
0,318,36.0028,-84.2486,275.8,0.000000e+00,5.400646,300,3562.5,0,16.252318,0,0.465729,0.083756,3.791455
0,319,36.0028,-84.2486,275.8,0.000000e+00,5.41287,300,3562.5,0,8.062306,0,0.465729,0.083069,3.787971
0,320,36.0028,-84.2486,275.8,0.000000e+00,5.460013,300,3562.5,0,0,0,0.465729,0.082479,3.801856
0,321,36.0028,-84.2486,275.8,0.000000e+00,5.385128,300,3562.5,0,0,0,0.465729,0.080831,3.76786
0,322,36.0028,-84.2486,275.8,0.000000e+00,5.386731,300,3562.5,0,7.613951,0,0.465729,0.081329,3.818627
0,323,36.0028,-84.2486,275.8,0.000000e+00,5.366209,300,3562.5,0,49.024609,0,0.465729,0.084283,3.787088
0,324,36.0028,-84.2486,275.8,0.000000e+00,5.309446,300,3562.5,0,16.288692,0,0.465729,0.083354,3.762608
0,325,36.0028,-84.2486,275.8,0.000000e+00,5.331954,300,3562.5,0,9.134954,0,0.465729,0.082953,3.75217
0,326,36.0028,-84.2486,275.8,0.000000e+00,5.321855,300,3562.5,0,0,0,0.465729,0.082259,3.782722
0,327,36.0028,-84.2486,275.8,0.000000e+00,5.316957,300,3562.5,0,0,0,0.465729,0.081549,3.79479
0,328,36.0028,-84.2486,275.8,0.000000e+00,5.305806,300,3562.5,0,0,0,0.465729,0.080685,3.799914
0,329,36.0028,-84.2486,275.8,0.000000e+00,5.32217,300,3562.5,0,24.247559,0,0.465729,0.084474,3.791621
0,330,36.0028,-84.2486,275.8,0.000000e+00,5.381182,300,3562.5,0,7.245616,0,0.465729,0.079243,3.847564
0,331,36.0028,-84.2486,275.8,0.000000e+00,5.418508,300,3562.5,0,6.732157,0,0.465729,0.078906,3.778876
0,332,36.0028,-84.2486,275.8,0.000000e+00,5.440128,300,3562.5,0,30.123964,0,0.465729,0.081135,3.855764
0,333,36.0028,-84.2486,275.8,0.000000e+00,5.419031,300,3562.5,0,0,0,0.465729,0.081671,3.843769
0,334,36.0028,-84.2486,275.8,0.000000e+00,5.442113,300,3562.5,0,0,0,0.465729,0.083552,3.780539
0,335,36.0028,-84.2486,275.8,0.000000e+00,5.447477,300,3562.5,0,12.508365,0,0.465729,0.084895,3.784876
0,336,36.0028,-84.2486,275.8,0.000000e+00,5.415147,300,3562.5,0,0,0,0.465729,0.083537,3.78698
0,337,36.0028,-84.2486,275.8,0.000000e+00,5.357761,300,3562.5,0,0,0,0.465729,0.081229,3.791755
0,338,36.0028,-84.2486,275.8,0.000000e+00,5.367915,300,3562.5,0,0,0,0.465729,0.084399,3.788524
0,339,36.0028,-84.2486,275.8,0.000000e+00,5.31464,300,3562.5,0,3.365953,0,0.465729,0.079156,3.776688
0,340,36.0028,-84.2486,275.8,0.000000e+00,5.371772,300,3562.5,0,3.840281,0,0.465729,0.081162,3.782906
0,341,36.0028,-84.2486,275.8,0.000000e+00,5.33034,300,3562.5,0,0,0,0.465729,0.083231,3.850916
0,342,36.0028,-84.2486,275.8,0.000000e+00,5.306315,300,3562.5,0,0,0,0.465729,0.082914,3.739855
0,343,36.0028,-84.2486,275.8,0.000000e+00,5.32002,300,3562.5,0,0,0,0.465729,0.083446,3.770576
0,344,36.0028,-84.2486,275.8,0.000000e+00,5.322698,300,3562.5,0,0,0,0.465729,0.081894,3.776095
0,345,36.0028,-84.2486,275.8,0.000000e+00,5.308922,300,3562.5,0,0,0,0.465729,0.081908,3.819499
0,346,36.0028,-84.2486,275.8,0.000000e+00,5.350974,300,3562.5,0,0,0,0.465729,0.081757,3.773296
0,347,36.0028,-84.2486,275.8,0.000000e+00,5.339527,300,3562.5,0,6.244649,0,0.465729,0.081198,3.770498
0,348,36.0028,-84.2486,275.8,0.000000e+00,5.340328,300,3562.5,0,0,0,0.465729,0.084245,3.824892
0,349,36.0028,-84.2486,275.8,0.000000e+00,5.358497,300,3562.5,0,0,0,0.465729,0.08176,3.738814
0,350,36.0028,-84.2486,275.8,0.000000e+00,5.314891,300,3562.5,0,7.574516,0,0.465729,0.083276,3.7681
0,351,36.0028,-84.2486,275.8,0.000000e+00,5.352609,300,3562.5,0,33.374943,0,0.465729,0.084402,3.786144
0,352,36.0028,-84.2486,275.8,0.000000e+00,5.31212,300,3562.5,0,14.830973,0,0.465729,0.081848,3.76713
0,353,36.0028,-84.2486,275.8,0.000000e+00,5.294181,300,3562.5,0,6.23697,0,0.465729,0.080301,3.739921
0,354,36.0028,-84.2486,275.8,0.000000e+00,5.242723,300,3562.5,0,15.0747,0,0.465729,0.084086,3.782786
0,355,36.0028,-84.2486,275.8,0.000000e+00,5.253765,300,3562.5,0,16.054612,0,0.465729,0.08343,3.831952
0,356,36.0028,-84.2486,275.8,0.000000e+00,5.185504,300,3562.5,0,0,0,0.465729,0.083507,3.763157
0,357,36.0028,-84.2486,275.8,0.000000e+00,5.183992,300,3562.5,0,0,0,0.465729,0.086394,3.772034
0,358,36.0028,-84.2486,275.8,0.000000e+00,5.232088,300,3562.5,0,0,0,0.465729,0.084084,3.799585
0,359,36.0028,-84.2486,275.8,0.000000e+00,5.263447,300,3562.5,0,16.844918,0,0.465729,0.081447,3.818152
0,360,36.0028,-84.2486,275.8,0.000000e+00,5.280049,300,3562.5,0,0,0,0.465729,0.083814,3.81464
0,361,36.0028,-84.2486,275.8,0.000000e+00,5.267142,300,3562.5,0,0,0,0.465729,0.082224,3.818836
0,362,36.0028,-84.2486,275.8,0.000000e+00,5.239641,300,3562.5,0,45.913498,0,0.465729,0.081701,3.810448
0,363,36.0028,-84.2486,275.8,0.000000e+00,5.22966,300,3562.5,0,0,0,0.465729,0.085823,3.786769
0,364,36.0028,-84.2486,275.8,0.000000e+00,5.181786,300,3562.5,0,0,0,0.465729,0.08279,3.811958
0,365,36.0028,-84.2486,275.8,0.000000e+00,5.204701,300,3562.5,0,15.171994,0,0.465729,0.079501,3.767016
0,366,36.0028,-84.2486,275.8,0.000000e+00,5.185963,300,3562.5,0,30.644222,0,0.465729,0.081999,3.819071
0,367,36.0028,-84.2486,275.8,0.000000e+00,5.257276,300,3562.5,0,28.495363,0,0.465729,0.081895,3.796552
0,368,36.0028,-84.2486,275.8,0.000000e+00,5.292247,300,3562.5,0,17.153327,0,0.465729,0.083686,3.818774
0,369,36.0028,-84.2486,275.8,0.000000e+00,5.207211,300,3562.5,0,0,0,0.465729,0.085124,3.767978
0,370,36.0028,-84.2486,275.8,0.000000e+00,5.153303,300,3562.5,0,9.679966,0,0.465729,0.081793,3.805802
0,371,36.0028,-84.2486,275.8,0.000000e+00,5.229477,300,3562.5,0,8.373925,0,0.465729,0.080136,3.732606
0,372,36.0028,-84.2486,275.8,0.000000e+00,5.230918,300,3562.5,0,0,0,0.465729,0.080804,3.719144
0,373,36.0028,-84.2486,275.8,0.000000e+00,5.216733,300,3562.5,0,20.621412,0,0.465729,0.085,3.777379
0,374,36.0028,-84.2486,275.8,0.000000e+00,5.236981,300,3562.5,0,12.925608,0,0.465729,0.08105,3.793278
0,375,36.0028,-84.2486,275.8,0.000000e+00,5.21949,300,3562.5,0,7.199958,0,0.465729,0.08125,3.776404
0,376,36.0028,-84.2486,275.8,0.000000e+00,5.163997,300,3562.5,0,8.864119,0,0.465729,0.085024,3.817313
0,377,36.0028,-84.2486,275.8,0.000000e+00,5.198578,300,3562.5,0,0,0,0.465729,0.085214,3.77629
0,378,36.0028,-84.2486,275.8,0.000000e+00,5.187194,300,3562.5,0,45.527317,0,0.465729,0.085084,3.816145
0,379,36.0028,-84.2486,275.8,0.000000e+00,5.180817,300,3562.5,0,0,0,0.465729,0.079529,3.83212
0,380,36.0028,-84.2486,275.8,0.000000e+00,5.189001,300,3562.5,0,15.851622,0,0.465729,0.080921,3.835337
0,381,36.0028,-84.2486,275.8,0.000000e+00,5.202624,300,3562.5,0,0,0,0.465729,0.082795,3.773614
0,382,36.0028,-84.2486,275.8,0.000000e+00,5.247555,300,3562.5,0,0,0,0.465729,0.082056,3.795587
0,383,36.0028,-84.2486,275.8,0.000000e+00,5.250408,300,3562.5,0,4.015666,0,0.465729,0.079673,3.775379
0,384,36.0028,-84.2486,275.8,0.000000e+00,5.249607,300,3562.5,0,0,0,0.465729,0.082271,3.767294
0,385,36.0028,-84.2486,275.8,0.000000e+00,5.250912,300,3562.5,0,0,0,0.465729,0.083194,3.779929
0,386,36.0028,-84.2486,275.8,0.000000e+00,5.200665,300,3562.5,0,22.780362,0,0.465729,0.083341,3.734203
0,387,36.0028,-84.2486,275.8,0.000000e+00,5.239421,300,3562.5,0,0,0,0.465729,0.082993,3.760611
0,388,36.0028,-84.2486,275.8,0.000000e+00,5.240596,300,3562.5,0,6.201046,0,0.465729,0.082546,3.80455
0,389,36.0028,-84.2486,275.8,0.000000e+00,5.260452,300,3562.5,0,8.780517,0,0.465729,0.083046,3.793754
0,390,36.0028,-84.2486,275.8,0.000000e+00,5.213035,300,3562.5,0,15.486558,0,0.465729,0.079598,3.769382
0,391,36.0028,-84.2486,275.8,0.000000e+00,5.176453,300,3562.5,0,0,0,0.465729,0.081989,3.774845
0,392,36.0028,-84.2486,275.8,0.000000e+00,5.193157,300,3562.5,0,8.637987,0,0.465729,0.085569,3.742342
0,393,36.0028,-84.2486,275.8,0.000000e+00,5.196216,300,3562.5,0,0,0,0.465729,0.084174,3.730957
0,394,36.0028,-84.2486,275.8,0.000000e+00,5.225154,300,3562.5,0,25.405219,0,0.465729,0.083488,3.797538
0,395,36.0028,-84.2486,275.8,0.000000e+00,5.284962,300,3562.5,0,20.749723,0,0.465729,0.080734,3.787351
0,396,36.0028,-84.2486,275.8,0.000000e+00,5.226712,300,3562.5,0,0,0,0.465729,0.083359,3.736456
0,397,36.0028,-84.2486,275.8,0.000000e+00,5.231513,300,3562.5,0,7.755768,0,0.465729,0.081612,3.824657
0,398,36.0028,-84.2486,275.8,0.000000e+00,5.20296,300,3562.5,0,0,0,0.465729,0.083871,3.781292
0,399,36.0028,-84.2486,275.8,0.000000e+00,5.275116,300,3562.5,0,4.622439,0,0.465729,0.085478,3.770813
0,400,36.0028,-84.2486,275.8,0.000000e+00,5.272661,300,3562.5,0,0,0,0.465729,0.082245,3.748041
0,401,36.0028,-84.2486,275.8,0.000000e+00,5.249213,300,3562.5,0,0,0,0.465729,0.082956,3.775776
0,402,36.0028,-84.2486,275.8,0.000000e+00,5.283442,300,3562.5,0,0,0,0.465729,0.078182,3.788798
0,403,36.0028,-84.2486,275.8,0.000000e+00,5.302404,300,3562.5,0,0,0,0.465729,0.079445,3.716178
0,404,36.0028,-84.2486,275.8,0.000000e+00,5.305572,300,3562.5,0,4.389903,0,0.465729,0.083012,3.814152
0,405,36.0028,-84.2486,275.8,0.000000e+00,5.340662,300,3562.5,0,0,0,0.465729,0.084335,3.812074
0,406,36.0028,-84.2486,275.8,0.000000e+00,5.351816,300,3562.5,0,22.725079,0,0.465729,0.083878,3.826711
0,407,36.0028,-84.2486,275.8,0.000000e+00,5.392534,300,3562.5,0,0,0,0.465729,0.084787,3.79533
0,408,36.0028,-84.2486,275.8,0.000000e+00,5.412265,300,3562.5,0,26.489441,0,0.465729,0.080493,3.831295
0,409,36.0028,-84.2486,275.8,0.000000e+00,5.390787,300,3562.5,0,18.471528,0,0.465729,0.079992,3.76177
0,410,36.0028,-84.2486,275.8,0.000000e+00,5.355058,300,3562.5,0,6.935507,0,0.465729,0.080759,3.761219
0,411,36.0028,-84.2486,275.8,0.000000e+00,5.332648,300,3562.5,0,24.765358,0,0.465729,0.084462,3.771328
0,412,36.0028,-84.2486,275.8,0.000000e+00,5.367651,300,3562.5,0,0,0,0.465729,0.080284,3.744541
0,413,36.0028,-84.2486,275.8,0.000000e+00,5.363055,300,3562.5,0,20.393664,0,0.465729,0.082349,3.866909
0,414,36.0028,-84.2486,275.8,0.000000e+00,5.359548,300,3562.5,0,0,0,0.465729,0.08075,3.820381
0,415,36.0028,-84.2486,275.8,0.000000e+00,5.331591,300,3562.5,0,5.74946,0,0.465729,0.084225,3.865021
0,416,36.0028,-84.2486,275.8,0.000000e+00,5.323143,300,3562.5,0,0,0,0.465729,0.081179,3.777453
0,417,36.0028,-84.2486,275.8,0.000000e+00,5.333285,300,3562.5,0,5.916563,0,0.465729,0.087226,3.846153
0,418,36.0028,-84.2486,275.8,0.000000e+00,5.320076,300,3562.5,0,7.52389,0,0.465729,0.084139,3.841413
0,419,36.0028,-84.2486,275.8,0.000000e+00,5.32889,300,3562.5,0,0,0,0.465729,0.081034,3.764765
0,420,36.0028,-84.2486,275.8,0.000000e+00,5.372167,300,3562.5,0,0,0,0.465729,0.083794,3.761284
0,421,36.0028,-84.2486,275.8,0.000000e+00,5.387974,300,3562.5,0,0,0,0.465729,0.084464,3.828695
0,422,36.0028,-84.2486,275.8,0.000000e+00,5.384973,300,3562.5,0,52.134444,0,0.465729,0.086409,3.838947
0,423,36.0028,-84.2486,275.8,0.000000e+00,5.377433,300,3562.5,0,26.604894,0,0.465729,0.084725,3.789264
0,424,36.0028,-84.2486,275.8,0.000000e+00,5.370728,300,3562.5,0,0,0,0.465729,0.081922,3.798913
0,425,36.0028,-84.2486,275.8,0.000000e+00,5.332509,300,3562.5,0,0,0,0.465729,0.080517,3.846828
0,426,36.0028,-84.2486,275.8,0.000000e+00,5.34023,300,3562.5,0,5.707318,0,0.465729,0.078508,3.798228
0,427,36.0028,-84.2486,275.8,0.000000e+00,5.384626,300,3562.5,0,6.400482,0,0.465729,0.081304,3.776688
0,428,36.0028,-84.2486,275.8,0.000000e+00,5.400102,300,3562.5,0,24.010312,0,0.465729,0.080935,3.813354
0,429,36.0028,-84.2486,275.8,0.000000e+00,5.366829,300,3562.5,0,7.495943,0,0.465729,0.083413,3.737843
0,430,36.0028,-84.2486,275.8,0.000000e+00,5.278293,300,3562.5,0,16.060335,0,0.465729,0.080441,3.762539
0,431,36.0028,-84.2486,275.8,0.000000e+00,5.300977,300,3562.5,0,4.756168,0,0.465729,0.080904,3.790194
0,432,36.0028,-84.2486,275.8,0.000000e+00,5.307714,300,3562.5,0,0,0,0.465729,0.083119,3.78341
0,433,36.0028,-84.2486,275.8,0.000000e+00,5.243502,300,3562.5,0,0,0,0.465729,0.081286,3.815242
0,434,36.0028,-84.2486,275.8,0.000000e+00,5.232295,300,3562.5,0,0,0,0.465729,0.083206,3.789718
0,435,36.0028,-84.2486,275.8,0.000000e+00,5.248945,300,3562.5,0,5.23093,0,0.465729,0.081034,3.783998
0,436,36.0028,-84.2486,275.8,0.000000e+00,5.245093,300,3562.5,0,18.544974,0,0.465729,0.081774,3.77172
0,437,36.0028,-84.2486,275.8,0.000000e+00,5.296973,300,3562.5,0,6.427345,0,0.465729,0.07999,3.795868
0,438,36.0028,-84.2486,275.8,0.000000e+00,5.236804,300,3562.5,0,13.404379,0,0.465729,0.081721,3.759892
0,439,36.0028,-84.2486,275.8,0.000000e+00,5.282123,300,3562.5,0,2.817698,0,0.465729,0.082156,3.819517
0,440,36.0028,-84.2486,275.8,0.000000e+00,5.278774,300,3562.5,0,5.646739,0,0.465729,0.080151,3.850473
0,441,36.0028,-84.2486,275.8,0.000000e+00,5.247819,300,3562.5,0,0,0,0.465729,0.082113,3.863091
0,442,36.0028,-84.2486,275.8,0.000000e+00,5.242361,300,3562.5,0,0,0,0.465729,0.083078,3.757739
0,443,36.0028,-84.2486,275.8,0.000000e+00,5.228244,300,3562.5,0,26.544952,0,0.465729,0.082723,3.809758
0,444,36.0028,-84.2486,275.8,0.000000e+00,5.276937,300,3562.5,0,8.158943,0,0.465729,0.083743,3.84134
0,445,36.0028,-84.2486,275.8,0.000000e+00,5.315867,300,3562.5,0,0,0,0.465729,0.082866,3.758604
0,446,36.0028,-84.2486,275.8,0.000000e+00,5.250943,300,3562.5,0,0,0,0.465729,0.079347,3.822138
0,447,36.0028,-84.2486,275.8,0.000000e+00,5.260145,300,3562.5,0,29.070426,0,0.465729,0.080673,3.779388
