siteID,year,rain,pet,aet,grow,degd,dryd_upper,dryd_base,flood_d
236,510,865.4303,73.374626,73.374626,182.0,1627.0951,0.0,0.0,2.0054946
236,520,809.39185,73.777725,73.777725,194.0,1602.8018,0.0,0.0,1.8814433
236,530,797.0842,71.772644,71.772644,180.0,1538.6725,0.0,0.0,2.0277777
236,540,875.1562,79.54238,79.54238,191.0,1833.3145,0.0,0.0,1.9109948
236,550,911.5671,70.36405,70.36405,173.0,1394.6759,0.0,0.0,2.1098266
236,560,859.454,76.31566,76.31566,192.0,1714.442,0.0,0.0,1.9010416
236,570,822.5891,76.21119,76.21119,193.0,1685.5839,0.0,0.0,1.8911917
236,580,829.9196,71.09221,71.09221,182.0,1543.7854,0.0,0.0,2.0054946
236,590,876.73425,73.38581,73.38581,185.0,1642.4886,0.0,0.0,1.972973
236,600,902.5788,75.591034,75.591034,183.0,1660.162,0.0,0.0,1.9945356
236,610,856.6767,75.16001,75.16001,189.0,1654.8065,0.0,0.0,1.931217
236,620,867.6062,76.28764,76.28764,195.0,1738.8179,0.0,0.0,1.8717948
236,630,890.59717,76.586136,76.586136,190.0,1727.1011,0.0,0.0,1.9210526
236,640,849.05695,76.3702,76.3702,184.0,1703.7747,0.0,0.0,1.9836956
236,650,835.1532,75.49144,75.49144,185.0,1631.3549,0.0,0.0,1.972973
236,660,856.6289,71.39469,71.39469,182.0,1564.7963,0.0,0.0,2.0054946
236,670,824.8033,76.68986,76.68986,190.0,1679.398,0.0,0.0,1.9210526
236,680,836.4393,74.95285,74.95285,194.0,1748.4613,0.0,0.0,1.8814433
236,690,864.1487,71.92819,71.92819,176.0,1588.1409,0.0,0.0,2.0738637
236,700,833.9408,72.976715,72.976715,182.0,1624.1766,0.0,0.0,2.0054946
236,710,843.53674,72.797386,72.797386,176.0,1600.0105,0.0,0.0,2.0738637
236,720,754.1618,73.02125,73.02125,176.0,1612.7357,0.0,0.0,2.0738637
236,730,908.2408,69.77956,69.77956,172.0,1530.5464,0.0,0.0,2.122093
236,740,825.1454,74.801575,74.801575,184.0,1639.4905,0.0,0.0,1.9836956
236,750,871.4939,73.26446,73.26446,176.0,1628.8926,0.0,0.0,2.0738637
236,760,877.8066,72.77366,72.77366,185.0,1661.0479,0.0,0.0,1.972973
236,770,919.0787,74.477776,74.477776,175.0,1634.5458,0.0,0.0,2.0857143
236,780,874.13196,71.82264,71.82264,179.0,1663.2778,0.0,0.0,2.0391061
236,790,817.79614,70.71572,70.71572,178.0,1520.0309,0.0,0.0,2.050562
236,800,867.59064,75.19666,75.19666,195.0,1738.5337,0.0,0.0,1.8717948
236,810,920.9318,73.9316,73.9316,177.0,1555.538,0.0,0.0,2.062147
236,820,903.4734,73.32777,73.32777,172.0,1428.7648,0.0,0.0,2.122093
236,830,892.5886,70.17089,70.17089,178.0,1521.395,0.0,0.0,2.050562
236,840,881.4154,80.34468,80.34468,201.0,1840.7421,0.0,0.0,1.8159204
236,850,968.30835,74.13447,74.13447,174.0,1660.8369,0.0,0.0,2.097701
236,860,861.6,74.14405,74.14405,191.0,1536.0796,0.0,0.0,1.9109948
236,870,827.65137,74.57681,74.57681,184.0,1557.3489,0.0,0.0,1.9836956
236,880,891.95667,74.1586,74.1586,189.0,1677.1807,0.0,0.0,1.931217
236,890,839.1094,74.743286,74.743286,183.0,1676.5938,0.0,0.0,1.9945356
236,900,813.0833,72.25391,72.25391,184.0,1621.599,0.0,0.0,1.9836956
236,910,904.3878,76.01724,76.01724,195.0,1672.2299,0.0,0.0,1.8717948
236,920,844.4173,71.58297,71.58297,176.0,1582.3354,0.0,0.0,2.0738637
236,930,826.0221,70.84876,70.84876,170.0,1468.9755,0.0,0.0,2.1470587
236,940,862.19165,75.25174,75.25174,186.0,1673.7871,0.0,0.0,1.9623656
236,950,889.4604,74.87957,74.87957,185.0,1573.2084,0.0,0.0,1.972973
236,960,931.8731,76.80203,76.80203,182.0,1758.8601,0.0,0.0,2.0054946
236,970,809.82086,73.6037,73.6037,188.0,1715.8225,0.0,0.0,1.9414893
236,980,847.4044,74.437614,74.437614,177.0,1668.728,0.0,0.0,2.062147
236,990,837.4453,76.854805,76.854805,193.0,1606.1819,0.0,0.0,1.8911917
236,1000,905.7044,71.66894,71.66894,170.0,1569.3914,0.0,0.0,2.1470587
